0,-472.44641175911
1,-980.61759331941
2,-155.70909559582
3,-171.6682352555
4,-484.56352735684
5,11.014796486319
6,-559.58594616519
7,-110.2949221737
8,-14.727549183824
9,-279.6480454489
10,202.36903453903
11,-326.56612014205
12,-470.08834524997
13,-228.87750450801
14,-239.27286044359
15,-830.70385784089
16,-287.66270468607
17,-461.15810701368
18,-318.37735797893
19,-581.06356322438
20,-840.32882408332
21,-216.14415907575
22,58.958523361254
23,164.0867255391
24,-415.69859270478
25,-494.05735466797
26,-391.38159298618
27,-426.8996609803
28,-560.45423720813
29,-329.34294440189
30,-1193.6955194163
31,-313.7008005342
32,-674.96182481712
33,-229.5673328408
34,21.836827072769
35,-214.44230020199
36,-509.48211380898
37,423.75585772084
38,-593.00075692239
39,-247.54785792991
40,159.3797610476
41,43.732248259534
42,-289.03053405268
43,-261.52797583373
44,-249.41184811558
45,-579.62970960164
46,65.806993311537
47,-403.91013135941
48,-675.50198560028
49,284.88204921918
50,-651.75657799538
51,-482.23151925183
52,-241.70317696778
53,-154.26615777239
54,-41.534849277729
55,-743.61049335956
56,32.413284207888
57,70.80541319797
58,516.44496758647
59,-363.95950740205
60,-231.35122269816
61,217.79396214151
62,-566.85929654444
63,-110.06133994138
64,-166.45024873917
65,71.940146487188
66,-357.15834200698
67,262.23697237877
68,-317.58650954666
69,-509.39194209819
70,-109.155871519
71,49.688409184208
72,-53.417475238306
73,272.88904996469
74,93.400879645529
75,-146.52238249774
76,-131.09827497342
77,-438.23665516876
78,-209.43709975482
79,-362.51946514641
80,-439.21502588424
81,-254.0057111112
82,-156.28001706709
83,-540.83613730073
84,113.80477488151
85,193.00655053619
86,117.95522600073
87,-232.58578802565
88,466.73744842328
89,-223.97381471753
90,311.17097038732
91,13.041660135044
92,253.10948680127
93,56.214554638848
94,25.080996722559
95,519.68782224401
96,-379.30758649708
97,-147.83187897702
98,-32.168596826539
99,-93.882463603513
100,147.62903050146
101,355.82696156929
102,32.41498469134
103,-90.365842160639
104,-88.705908920623
105,320.63001549121
106,-30.69340423111
107,154.14700774633
108,141.85989590194
109,-235.45640729172
110,-206.73572737255
111,365.49763008513
112,287.97808271957
113,392.73010112356
114,430.38471842068
115,330.23365225545
116,496.80957652103
117,387.96005871593
118,-10.602505941362
119,424.18031164225
120,237.86646597888
121,116.43051320732
122,36.738124966049
123,458.59523660916
124,422.75190286627
125,458.94906602036
126,-42.041583635353
127,576.30657574192
128,404.25333585877
129,-12.428573219108
130,558.29633842455
131,-88.644262567447
132,399.51358982499
133,332.74243699159
134,109.67369355219
135,-348.77496405367
136,276.07389878509
137,317.56145444738
138,80.782093879802
139,210.82465430627
140,52.654152520855
141,189.42062661562
142,476.07155284062
143,512.56659386573
144,762.24954104984
145,-52.848740531063
146,-15.502388253385
147,538.11182664485
148,123.65614552683
149,-308.88523592612
150,479.21322308856
151,198.14223892267
152,-41.482970984867
153,530.55563255651
154,635.78824005224
155,349.88964611911
156,386.52804437129
157,176.05305642818
158,-167.89387356809
159,394.8427959883
160,396.94487757741
161,-3.6267727685757
162,348.37808520236
163,477.85077344912
164,561.99000623672
165,577.99720968792
166,402.94308319624
167,323.19209455211
168,422.29053307366
169,547.51123468368
170,-105.33116441181
171,415.8176673446
172,440.59458481054
173,289.61133608741
174,601.64802965668
175,411.111870679
176,25.746591746555
177,291.39318594771
178,171.8598636179
179,534.1072624117
180,557.65911782958
181,477.5267858395
182,939.7845076337
183,585.84951636835
184,229.18321143641
185,1209.5377709912
186,751.56489729101
187,891.33508366395
188,206.66317688405
189,360.73885102639
190,-144.50678645859
191,171.27161132064
192,818.56329266707
193,793.96959306806
194,166.44962107809
195,-75.672683118474
196,633.87079394772
197,587.34397212955
198,737.90990927943
199,771.188028189
200,684.80617668469
201,-274.09711537656
202,406.6339131324
203,935.80370594382
204,395.39706265065
205,991.72057869459
206,1145.4512424006
207,685.65723870243
208,324.60071947178
209,852.63105517233
210,85.185618580931
211,757.96222835183
212,845.60332497004
213,377.74150569712
214,613.77355193479
215,921.94744415353
216,493.61616891729
217,671.97060126968
218,1069.7386564579
219,975.855385638
220,394.04178341118
221,697.09111175671
222,125.40334835736
223,533.26581329539
224,981.17503158456
225,769.04096961407
226,117.79398398747
227,614.24126355152
228,782.90745055132
229,369.85629704359
230,495.47744565921
231,687.40114437769
232,778.7093378394
233,994.44789218018
234,684.08931620065
235,130.02609536344
236,288.29049616136
237,483.04476838006
238,1049.0614551015
239,343.92386481987
240,940.56693991979
241,976.26850787033
242,1120.3003876002
243,1142.6556262024
244,1193.4396756429
245,1248.877674725
246,715.1317488998
247,1145.1594927259
248,975.69000962494
249,1302.3563255953
250,600.20682348086
251,985.63961833382
252,1179.4590521238
253,1263.5977622288
254,620.25087437725
255,788.01173118732
256,727.79779792977
257,1027.5654455622
258,1155.1655531056
259,713.43934752191
260,957.52780399711
261,389.15297745594
262,650.46359903905
263,1127.6097709047
264,425.11304068307
265,507.07634143292
266,930.70462674671
267,922.91211169558
268,589.90347958748
269,1263.8690324177
270,921.00036566605
271,547.98711029867
272,922.35609227517
273,1095.0950031346
274,834.41655745491
275,934.44901605515
276,633.82694794604
277,754.51728440548
278,1052.8136670518
279,774.65382569557
280,1397.7082428406
281,951.29981985433
282,655.93613656861
283,1020.4703209488
284,934.76737214494
285,1435.6826993857
286,952.42515104197
287,884.52105228304
288,-136.38931702001
289,767.37746815572
290,848.34462175444
291,1256.6193770171
292,879.76010698065
293,1233.9146248777
294,915.23662737694
295,1382.6448746573
296,1252.0010622346
297,1062.8425553261
298,1417.6233159158
299,865.45930543626
300,913.94425851019
301,879.2720607616
302,505.15374930482
303,1343.5317110621
304,1222.8825760272
305,820.46958702474
306,885.99722814505
307,601.52932433613
308,1606.4108983543
309,1036.9445682205
310,1443.2876505051
311,933.36673548038
312,788.74025734538
313,768.96357680597
314,1006.8338787266
315,1150.3627803976
316,1366.9391422862
317,827.17136886625
318,1165.3558811035
319,1277.3769709971
320,1064.0841111473
321,1248.7802155005
322,776.99035551253
323,206.49610144315
324,1712.3412574826
325,1193.8191773623
326,649.98471028172
327,918.25467954176
328,698.56987160701
329,1192.9749675784
330,1232.4802666309
331,1676.2449833518
332,965.40489648133
333,1589.3291690137
334,1620.3055066686
335,1028.0712742251
336,1153.0119674241
337,1290.8780692836
338,1609.8283368371
339,1409.4445882373
340,914.75208433157
341,1488.5496252229
342,1568.90723963
343,1085.9644558769
344,829.14108234521
345,1491.01860748
346,1553.1618223107
347,1044.3132062669
348,877.42246869891
349,1294.0583824344
350,1505.4127879273
351,1176.7227255793
352,1465.2548974591
353,1407.4743569003
354,1407.8321557518
355,1540.2511145814
356,1577.9976808968
357,1304.8791199149
358,1167.0644789101
359,1029.0571554198
360,1123.234936032
361,1759.8805651341
362,1672.7548208857
363,1565.5787083572
364,1549.7597448467
365,1642.3419332315
366,995.23824687905
367,1363.5438086654
368,1499.1461133466
369,1358.0637475414
370,1182.9776422718
371,810.25380789614
372,1473.7941373065
373,1549.9965179758
374,1720.2448153179
375,1670.5933259141
376,1486.5439663861
377,1384.0737667086
378,1209.5211916612
379,779.15849411445
380,1566.6195565511
381,1019.8869301588
382,1481.559742377
383,1827.2109438649
384,1999.8364899612
385,1680.9027564262
386,1862.5432053888
387,585.50692731343
388,1746.731952215
389,1504.4388064333
390,1652.9252236066
391,1607.9332667133
392,1338.9772038683
393,1048.2872846697
394,1511.872821769
395,1703.5334879892
396,2068.7607585628
397,1793.6877500732
398,1441.4846885173
399,822.48016799664
400,959.00904944458
401,1115.9702678288
402,1573.0583440569
403,1779.8591629368
404,930.36189220303
405,1795.433772067
406,1840.809983403
407,1866.4262627919
408,1849.3157909601
409,1342.9533431654
410,1462.1035232969
411,1869.1343733429
412,1455.9116824991
413,1410.7107143217
414,1964.8187203906
415,1588.4691948548
416,1853.9681199141
417,1799.309065147
418,2675.4938438629
419,1927.1688764549
420,1613.7699995194
421,1747.4628382812
422,1253.6239013039
423,1515.339505611
424,1914.1995384683
425,2142.9543649775
426,1997.1317010356
427,2234.7260962963
428,2064.9052071931
429,2150.5731631807
430,1893.4156724239
431,1319.8702361486
432,1384.816189247
433,1602.7908040339
434,2030.8102099796
435,1835.572571153
436,1548.7476226769
437,1451.8407031158
438,2356.5817635979
439,1868.4529049923
440,1564.8536721906
441,1426.5381651961
442,1940.8443309362
443,1901.6964182066
444,1562.0873930267
445,2038.5688313357
446,1603.2050344341
447,2045.8494224544
448,1564.9857518633
449,1735.9783063219
450,1619.9942140885
451,1919.4986846918
452,1588.6208040028
453,1960.1147201782
454,1716.7815630107
455,1996.2764068501
456,1393.0075645724
457,1697.3736334002
458,1627.8095221555
459,1645.3248897097
460,1686.8498453078
461,1863.9704393416
462,1596.2561837841
463,1603.3500044872
464,1656.6303115564
465,2076.1327456087
466,1535.3576189819
467,1991.0764658281
468,1943.1474326275
469,2141.4765970573
470,1729.4044265166
471,2036.5896882683
472,2121.8568284515
473,2164.0315039312
474,2095.2363989013
475,2519.7961401139
476,1783.5494852275
477,1683.9614926339
478,1993.9715373195
479,2041.3360760566
480,1853.646591162
481,2432.669940227
482,1962.2895411489
483,1582.3034093118
484,1842.5535205803
485,1787.211506416
